//
//    Name:     cp950 to Unicode table
//    Unicode version: 2.0
//    Table version: 2.01
//    Table format:  Format A
//    Date:          1/7/2000
//
//    Contact:       Shawn.Steele@microsoft.com
//
//    General notes: none
//
//    Format: Three tab-separated columns
//        Column //2 is the cp950 code (in hex)
//        Column //1 is the Unicode (in hex as 0xXXXX)
//        Column //3 is the Unicode name (follows a comment sign, '//')
//
//    The entries are in cp950 order
//
0x0000:0x00,	//NULL
0x9097:0xCA52,	//CJK UNIFIED IDEOGRAPH
0x9098:0xCA53,	//CJK UNIFIED IDEOGRAPH
0x909B:0xCA54,	//CJK UNIFIED IDEOGRAPH
0x9094:0xCA55,	//CJK UNIFIED IDEOGRAPH
0x9622:0xCA56,	//CJK UNIFIED IDEOGRAPH
0x9624:0xCA57,	//CJK UNIFIED IDEOGRAPH
0x9620:0xCA58,	//CJK UNIFIED IDEOGRAPH
0x9623:0xCA59,	//CJK UNIFIED IDEOGRAPH
0x4F56:0xCA5A,	//CJK UNIFIED IDEOGRAPH
0x4F3B:0xCA5B,	//CJK UNIFIED IDEOGRAPH
0x4F62:0xCA5C,	//CJK UNIFIED IDEOGRAPH
0x4F49:0xCA5D,	//CJK UNIFIED IDEOGRAPH
0x4F53:0xCA5E,	//CJK UNIFIED IDEOGRAPH
0x4F64:0xCA5F,	//CJK UNIFIED IDEOGRAPH
0x4F3E:0xCA60,	//CJK UNIFIED IDEOGRAPH
0x4F67:0xCA61,	//CJK UNIFIED IDEOGRAPH
0x4F52:0xCA62,	//CJK UNIFIED IDEOGRAPH
0x4F5F:0xCA63,	//CJK UNIFIED IDEOGRAPH
0x4F41:0xCA64,	//CJK UNIFIED IDEOGRAPH
0x4F58:0xCA65,	//CJK UNIFIED IDEOGRAPH
0x4F2D:0xCA66,	//CJK UNIFIED IDEOGRAPH
0x4F33:0xCA67,	//CJK UNIFIED IDEOGRAPH
0x4F3F:0xCA68,	//CJK UNIFIED IDEOGRAPH
0x4F61:0xCA69,	//CJK UNIFIED IDEOGRAPH
0x518F:0xCA6A,	//CJK UNIFIED IDEOGRAPH
0x51B9:0xCA6B,	//CJK UNIFIED IDEOGRAPH
0x521C:0xCA6C,	//CJK UNIFIED IDEOGRAPH
0x521E:0xCA6D,	//CJK UNIFIED IDEOGRAPH
0x5221:0xCA6E,	//CJK UNIFIED IDEOGRAPH
0x52AD:0xCA6F,	//CJK UNIFIED IDEOGRAPH
0x52AE:0xCA70,	//CJK UNIFIED IDEOGRAPH
0x5309:0xCA71,	//CJK UNIFIED IDEOGRAPH
0x5363:0xCA72,	//CJK UNIFIED IDEOGRAPH
0x5372:0xCA73,	//CJK UNIFIED IDEOGRAPH
0x538E:0xCA74,	//CJK UNIFIED IDEOGRAPH
0x538F:0xCA75,	//CJK UNIFIED IDEOGRAPH
0x5430:0xCA76,	//CJK UNIFIED IDEOGRAPH
0x5437:0xCA77,	//CJK UNIFIED IDEOGRAPH
0x542A:0xCA78,	//CJK UNIFIED IDEOGRAPH
0x5454:0xCA79,	//CJK UNIFIED IDEOGRAPH
0x5445:0xCA7A,	//CJK UNIFIED IDEOGRAPH
0x5419:0xCA7B,	//CJK UNIFIED IDEOGRAPH
0x541C:0xCA7C,	//CJK UNIFIED IDEOGRAPH
0x5425:0xCA7D,	//CJK UNIFIED IDEOGRAPH
0x5418:0xCA7E,	//CJK UNIFIED IDEOGRAPH
0x543D:0xCAA1,	//CJK UNIFIED IDEOGRAPH
0x544F:0xCAA2,	//CJK UNIFIED IDEOGRAPH
0x5441:0xCAA3,	//CJK UNIFIED IDEOGRAPH
0x5428:0xCAA4,	//CJK UNIFIED IDEOGRAPH
0x5424:0xCAA5,	//CJK UNIFIED IDEOGRAPH
0x5447:0xCAA6,	//CJK UNIFIED IDEOGRAPH
0x56EE:0xCAA7,	//CJK UNIFIED IDEOGRAPH
0x56E7:0xCAA8,	//CJK UNIFIED IDEOGRAPH
0x56E5:0xCAA9,	//CJK UNIFIED IDEOGRAPH
0x5741:0xCAAA,	//CJK UNIFIED IDEOGRAPH
0x5745:0xCAAB,	//CJK UNIFIED IDEOGRAPH
0x574C:0xCAAC,	//CJK UNIFIED IDEOGRAPH
0x5749:0xCAAD,	//CJK UNIFIED IDEOGRAPH
0x574B:0xCAAE,	//CJK UNIFIED IDEOGRAPH
0x5752:0xCAAF,	//CJK UNIFIED IDEOGRAPH
0x5906:0xCAB0,	//CJK UNIFIED IDEOGRAPH
0x5940:0xCAB1,	//CJK UNIFIED IDEOGRAPH
0x59A6:0xCAB2,	//CJK UNIFIED IDEOGRAPH
0x5998:0xCAB3,	//CJK UNIFIED IDEOGRAPH
0x59A0:0xCAB4,	//CJK UNIFIED IDEOGRAPH
0x5997:0xCAB5,	//CJK UNIFIED IDEOGRAPH
0x598E:0xCAB6,	//CJK UNIFIED IDEOGRAPH
0x59A2:0xCAB7,	//CJK UNIFIED IDEOGRAPH
0x5990:0xCAB8,	//CJK UNIFIED IDEOGRAPH
0x598F:0xCAB9,	//CJK UNIFIED IDEOGRAPH
0x59A7:0xCABA,	//CJK UNIFIED IDEOGRAPH
0x59A1:0xCABB,	//CJK UNIFIED IDEOGRAPH
0x5B8E:0xCABC,	//CJK UNIFIED IDEOGRAPH
0x5B92:0xCABD,	//CJK UNIFIED IDEOGRAPH
0x5C28:0xCABE,	//CJK UNIFIED IDEOGRAPH
0x5C2A:0xCABF,	//CJK UNIFIED IDEOGRAPH
0x5C8D:0xCAC0,	//CJK UNIFIED IDEOGRAPH
0x5C8F:0xCAC1,	//CJK UNIFIED IDEOGRAPH
0x5C88:0xCAC2,	//CJK UNIFIED IDEOGRAPH
0x5C8B:0xCAC3,	//CJK UNIFIED IDEOGRAPH
0x5C89:0xCAC4,	//CJK UNIFIED IDEOGRAPH
0x5C92:0xCAC5,	//CJK UNIFIED IDEOGRAPH
0x5C8A:0xCAC6,	//CJK UNIFIED IDEOGRAPH
0x5C86:0xCAC7,	//CJK UNIFIED IDEOGRAPH
0x5C93:0xCAC8,	//CJK UNIFIED IDEOGRAPH
0x5C95:0xCAC9,	//CJK UNIFIED IDEOGRAPH
0x5DE0:0xCACA,	//CJK UNIFIED IDEOGRAPH
0x5E0A:0xCACB,	//CJK UNIFIED IDEOGRAPH
0x5E0E:0xCACC,	//CJK UNIFIED IDEOGRAPH
0x5E8B:0xCACD,	//CJK UNIFIED IDEOGRAPH
0x5E89:0xCACE,	//CJK UNIFIED IDEOGRAPH
0x5E8C:0xCACF,	//CJK UNIFIED IDEOGRAPH
0x5E88:0xCAD0,	//CJK UNIFIED IDEOGRAPH
0x5E8D:0xCAD1,	//CJK UNIFIED IDEOGRAPH
0x5F05:0xCAD2,	//CJK UNIFIED IDEOGRAPH
0x5F1D:0xCAD3,	//CJK UNIFIED IDEOGRAPH
0x5F78:0xCAD4,	//CJK UNIFIED IDEOGRAPH
0x5F76:0xCAD5,	//CJK UNIFIED IDEOGRAPH
0x5FD2:0xCAD6,	//CJK UNIFIED IDEOGRAPH
0x5FD1:0xCAD7,	//CJK UNIFIED IDEOGRAPH
0x5FD0:0xCAD8,	//CJK UNIFIED IDEOGRAPH
0x5FED:0xCAD9,	//CJK UNIFIED IDEOGRAPH
0x5FE8:0xCADA,	//CJK UNIFIED IDEOGRAPH
0x5FEE:0xCADB,	//CJK UNIFIED IDEOGRAPH
0x5FF3:0xCADC,	//CJK UNIFIED IDEOGRAPH
0x5FE1:0xCADD,	//CJK UNIFIED IDEOGRAPH
0x5FE4:0xCADE,	//CJK UNIFIED IDEOGRAPH
0x5FE3:0xCADF,	//CJK UNIFIED IDEOGRAPH
0x5FFA:0xCAE0,	//CJK UNIFIED IDEOGRAPH
0x5FEF:0xCAE1,	//CJK UNIFIED IDEOGRAPH
0x5FF7:0xCAE2,	//CJK UNIFIED IDEOGRAPH
0x5FFB:0xCAE3,	//CJK UNIFIED IDEOGRAPH
0x6000:0xCAE4,	//CJK UNIFIED IDEOGRAPH
0x5FF4:0xCAE5,	//CJK UNIFIED IDEOGRAPH
0x623A:0xCAE6,	//CJK UNIFIED IDEOGRAPH
0x6283:0xCAE7,	//CJK UNIFIED IDEOGRAPH
0x628C:0xCAE8,	//CJK UNIFIED IDEOGRAPH
0x628E:0xCAE9,	//CJK UNIFIED IDEOGRAPH
0x628F:0xCAEA,	//CJK UNIFIED IDEOGRAPH
0x6294:0xCAEB,	//CJK UNIFIED IDEOGRAPH
0x6287:0xCAEC,	//CJK UNIFIED IDEOGRAPH
0x6271:0xCAED,	//CJK UNIFIED IDEOGRAPH
0x627B:0xCAEE,	//CJK UNIFIED IDEOGRAPH
0x627A:0xCAEF,	//CJK UNIFIED IDEOGRAPH
0x6270:0xCAF0,	//CJK UNIFIED IDEOGRAPH
0x6281:0xCAF1,	//CJK UNIFIED IDEOGRAPH
0x6288:0xCAF2,	//CJK UNIFIED IDEOGRAPH
0x6277:0xCAF3,	//CJK UNIFIED IDEOGRAPH
0x627D:0xCAF4,	//CJK UNIFIED IDEOGRAPH
0x6272:0xCAF5,	//CJK UNIFIED IDEOGRAPH
0x6274:0xCAF6,	//CJK UNIFIED IDEOGRAPH
0x6537:0xCAF7,	//CJK UNIFIED IDEOGRAPH
0x65F0:0xCAF8,	//CJK UNIFIED IDEOGRAPH
0x65F4:0xCAF9,	//CJK UNIFIED IDEOGRAPH
0x65F3:0xCAFA,	//CJK UNIFIED IDEOGRAPH
0x65F2:0xCAFB,	//CJK UNIFIED IDEOGRAPH
0x65F5:0xCAFC,	//CJK UNIFIED IDEOGRAPH
0x6745:0xCAFD,	//CJK UNIFIED IDEOGRAPH
0x6747:0xCAFE,	//CJK UNIFIED IDEOGRAPH
0x6759:0xCB40,	//CJK UNIFIED IDEOGRAPH
0x6755:0xCB41,	//CJK UNIFIED IDEOGRAPH
0x674C:0xCB42,	//CJK UNIFIED IDEOGRAPH
0x6748:0xCB43,	//CJK UNIFIED IDEOGRAPH
0x675D:0xCB44,	//CJK UNIFIED IDEOGRAPH
0x674D:0xCB45,	//CJK UNIFIED IDEOGRAPH
0x675A:0xCB46,	//CJK UNIFIED IDEOGRAPH
0x674B:0xCB47,	//CJK UNIFIED IDEOGRAPH
0x6BD0:0xCB48,	//CJK UNIFIED IDEOGRAPH
0x6C19:0xCB49,	//CJK UNIFIED IDEOGRAPH
0x6C1A:0xCB4A,	//CJK UNIFIED IDEOGRAPH
0x6C78:0xCB4B,	//CJK UNIFIED IDEOGRAPH
0x6C67:0xCB4C,	//CJK UNIFIED IDEOGRAPH
0x6C6B:0xCB4D,	//CJK UNIFIED IDEOGRAPH
0x6C84:0xCB4E,	//CJK UNIFIED IDEOGRAPH
0x6C8B:0xCB4F,	//CJK UNIFIED IDEOGRAPH
0x6C8F:0xCB50,	//CJK UNIFIED IDEOGRAPH
0x6C71:0xCB51,	//CJK UNIFIED IDEOGRAPH
0x6C6F:0xCB52,	//CJK UNIFIED IDEOGRAPH
0x6C69:0xCB53,	//CJK UNIFIED IDEOGRAPH
0x6C9A:0xCB54,	//CJK UNIFIED IDEOGRAPH
0x6C6D:0xCB55,	//CJK UNIFIED IDEOGRAPH
0x6C87:0xCB56,	//CJK UNIFIED IDEOGRAPH
0x6C95:0xCB57,	//CJK UNIFIED IDEOGRAPH
0x6C9C:0xCB58,	//CJK UNIFIED IDEOGRAPH
0x6C66:0xCB59,	//CJK UNIFIED IDEOGRAPH
0x6C73:0xCB5A,	//CJK UNIFIED IDEOGRAPH
0x6C65:0xCB5B,	//CJK UNIFIED IDEOGRAPH
0x6C7B:0xCB5C,	//CJK UNIFIED IDEOGRAPH
0x6C8E:0xCB5D,	//CJK UNIFIED IDEOGRAPH
0x7074:0xCB5E,	//CJK UNIFIED IDEOGRAPH
0x707A:0xCB5F,	//CJK UNIFIED IDEOGRAPH
0x7263:0xCB60,	//CJK UNIFIED IDEOGRAPH
0x72BF:0xCB61,	//CJK UNIFIED IDEOGRAPH
0x72BD:0xCB62,	//CJK UNIFIED IDEOGRAPH
0x72C3:0xCB63,	//CJK UNIFIED IDEOGRAPH
0x72C6:0xCB64,	//CJK UNIFIED IDEOGRAPH
0x72C1:0xCB65,	//CJK UNIFIED IDEOGRAPH
0x72BA:0xCB66,	//CJK UNIFIED IDEOGRAPH
0x72C5:0xCB67,	//CJK UNIFIED IDEOGRAPH
0x7395:0xCB68,	//CJK UNIFIED IDEOGRAPH
0x7397:0xCB69,	//CJK UNIFIED IDEOGRAPH
0x7393:0xCB6A,	//CJK UNIFIED IDEOGRAPH
0x7394:0xCB6B,	//CJK UNIFIED IDEOGRAPH
0x7392:0xCB6C,	//CJK UNIFIED IDEOGRAPH
0x753A:0xCB6D,	//CJK UNIFIED IDEOGRAPH
0x7539:0xCB6E,	//CJK UNIFIED IDEOGRAPH
0x7594:0xCB6F,	//CJK UNIFIED IDEOGRAPH
0x7595:0xCB70,	//CJK UNIFIED IDEOGRAPH
0x7681:0xCB71,	//CJK UNIFIED IDEOGRAPH
0x793D:0xCB72,	//CJK UNIFIED IDEOGRAPH
0x8034:0xCB73,	//CJK UNIFIED IDEOGRAPH
0x8095:0xCB74,	//CJK UNIFIED IDEOGRAPH
0x8099:0xCB75,	//CJK UNIFIED IDEOGRAPH
0x8090:0xCB76,	//CJK UNIFIED IDEOGRAPH
0x8092:0xCB77,	//CJK UNIFIED IDEOGRAPH
0x809C:0xCB78,	//CJK UNIFIED IDEOGRAPH
0x8290:0xCB79,	//CJK UNIFIED IDEOGRAPH
0x828F:0xCB7A,	//CJK UNIFIED IDEOGRAPH
0x8285:0xCB7B,	//CJK UNIFIED IDEOGRAPH
0x828E:0xCB7C,	//CJK UNIFIED IDEOGRAPH
0x8291:0xCB7D,	//CJK UNIFIED IDEOGRAPH
0x8293:0xCB7E,	//CJK UNIFIED IDEOGRAPH
0x828A:0xCBA1,	//CJK UNIFIED IDEOGRAPH
0x8283:0xCBA2,	//CJK UNIFIED IDEOGRAPH
0x8284:0xCBA3,	//CJK UNIFIED IDEOGRAPH
0x8C78:0xCBA4,	//CJK UNIFIED IDEOGRAPH
0x8FC9:0xCBA5,	//CJK UNIFIED IDEOGRAPH
0x8FBF:0xCBA6,	//CJK UNIFIED IDEOGRAPH
0x909F:0xCBA7,	//CJK UNIFIED IDEOGRAPH
0x90A1:0xCBA8,	//CJK UNIFIED IDEOGRAPH
0x90A5:0xCBA9,	//CJK UNIFIED IDEOGRAPH
0x909E:0xCBAA,	//CJK UNIFIED IDEOGRAPH
0x90A7:0xCBAB,	//CJK UNIFIED IDEOGRAPH
0x90A0:0xCBAC,	//CJK UNIFIED IDEOGRAPH
0x9630:0xCBAD,	//CJK UNIFIED IDEOGRAPH
0x9628:0xCBAE,	//CJK UNIFIED IDEOGRAPH
0x962F:0xCBAF,	//CJK UNIFIED IDEOGRAPH
0x962D:0xCBB0,	//CJK UNIFIED IDEOGRAPH
0x4E33:0xCBB1,	//CJK UNIFIED IDEOGRAPH
0x4F98:0xCBB2,	//CJK UNIFIED IDEOGRAPH
0x4F7C:0xCBB3,	//CJK UNIFIED IDEOGRAPH
0x4F85:0xCBB4,	//CJK UNIFIED IDEOGRAPH
0x4F7D:0xCBB5,	//CJK UNIFIED IDEOGRAPH
0x4F80:0xCBB6,	//CJK UNIFIED IDEOGRAPH
0x4F87:0xCBB7,	//CJK UNIFIED IDEOGRAPH
0x4F76:0xCBB8,	//CJK UNIFIED IDEOGRAPH
0x4F74:0xCBB9,	//CJK UNIFIED IDEOGRAPH
0x4F89:0xCBBA,	//CJK UNIFIED IDEOGRAPH
0x4F84:0xCBBB,	//CJK UNIFIED IDEOGRAPH
0x4F77:0xCBBC,	//CJK UNIFIED IDEOGRAPH
0x4F4C:0xCBBD,	//CJK UNIFIED IDEOGRAPH
0x4F97:0xCBBE,	//CJK UNIFIED IDEOGRAPH
0x4F6A:0xCBBF,	//CJK UNIFIED IDEOGRAPH
0x4F9A:0xCBC0,	//CJK UNIFIED IDEOGRAPH
0x4F79:0xCBC1,	//CJK UNIFIED IDEOGRAPH
0x4F81:0xCBC2,	//CJK UNIFIED IDEOGRAPH
0x4F78:0xCBC3,	//CJK UNIFIED IDEOGRAPH
0x4F90:0xCBC4,	//CJK UNIFIED IDEOGRAPH
0x4F9C:0xCBC5,	//CJK UNIFIED IDEOGRAPH
0x4F94:0xCBC6,	//CJK UNIFIED IDEOGRAPH
0x4F9E:0xCBC7,	//CJK UNIFIED IDEOGRAPH
0x4F92:0xCBC8,	//CJK UNIFIED IDEOGRAPH
0x4F82:0xCBC9,	//CJK UNIFIED IDEOGRAPH
0x4F95:0xCBCA,	//CJK UNIFIED IDEOGRAPH
0x4F6B:0xCBCB,	//CJK UNIFIED IDEOGRAPH
0x4F6E:0xCBCC,	//CJK UNIFIED IDEOGRAPH
0x519E:0xCBCD,	//CJK UNIFIED IDEOGRAPH
0x51BC:0xCBCE,	//CJK UNIFIED IDEOGRAPH
0x51BE:0xCBCF,	//CJK UNIFIED IDEOGRAPH
0x5235:0xCBD0,	//CJK UNIFIED IDEOGRAPH
0x5232:0xCBD1,	//CJK UNIFIED IDEOGRAPH
0x5233:0xCBD2,	//CJK UNIFIED IDEOGRAPH
0x5246:0xCBD3,	//CJK UNIFIED IDEOGRAPH
0x5231:0xCBD4,	//CJK UNIFIED IDEOGRAPH
0x52BC:0xCBD5,	//CJK UNIFIED IDEOGRAPH
0x530A:0xCBD6,	//CJK UNIFIED IDEOGRAPH
0x530B:0xCBD7,	//CJK UNIFIED IDEOGRAPH
0x533C:0xCBD8,	//CJK UNIFIED IDEOGRAPH
0x5392:0xCBD9,	//CJK UNIFIED IDEOGRAPH
0x5394:0xCBDA,	//CJK UNIFIED IDEOGRAPH
0x5487:0xCBDB,	//CJK UNIFIED IDEOGRAPH
0x547F:0xCBDC,	//CJK UNIFIED IDEOGRAPH
0x5481:0xCBDD,	//CJK UNIFIED IDEOGRAPH
0x5491:0xCBDE,	//CJK UNIFIED IDEOGRAPH
0x5482:0xCBDF,	//CJK UNIFIED IDEOGRAPH
0x5488:0xCBE0,	//CJK UNIFIED IDEOGRAPH
0x546B:0xCBE1,	//CJK UNIFIED IDEOGRAPH
0x547A:0xCBE2,	//CJK UNIFIED IDEOGRAPH
0x547E:0xCBE3,	//CJK UNIFIED IDEOGRAPH
0x5465:0xCBE4,	//CJK UNIFIED IDEOGRAPH
0x546C:0xCBE5,	//CJK UNIFIED IDEOGRAPH
0x5474:0xCBE6,	//CJK UNIFIED IDEOGRAPH
0x5466:0xCBE7,	//CJK UNIFIED IDEOGRAPH
0x548D:0xCBE8,	//CJK UNIFIED IDEOGRAPH
0x546F:0xCBE9,	//CJK UNIFIED IDEOGRAPH
0x5461:0xCBEA,	//CJK UNIFIED IDEOGRAPH
0x5460:0xCBEB,	//CJK UNIFIED IDEOGRAPH
0x5498:0xCBEC,	//CJK UNIFIED IDEOGRAPH
0x5463:0xCBED,	//CJK UNIFIED IDEOGRAPH
0x5467:0xCBEE,	//CJK UNIFIED IDEOGRAPH
0x5464:0xCBEF,	//CJK UNIFIED IDEOGRAPH
0x56F7:0xCBF0,	//CJK UNIFIED IDEOGRAPH
0x56F9:0xCBF1,	//CJK UNIFIED IDEOGRAPH
0x576F:0xCBF2,	//CJK UNIFIED IDEOGRAPH
0x5772:0xCBF3,	//CJK UNIFIED IDEOGRAPH
0x576D:0xCBF4,	//CJK UNIFIED IDEOGRAPH
0x576B:0xCBF5,	//CJK UNIFIED IDEOGRAPH
0x5771:0xCBF6,	//CJK UNIFIED IDEOGRAPH
0x5770:0xCBF7,	//CJK UNIFIED IDEOGRAPH
0x5776:0xCBF8,	//CJK UNIFIED IDEOGRAPH
0x5780:0xCBF9,	//CJK UNIFIED IDEOGRAPH
0x5775:0xCBFA,	//CJK UNIFIED IDEOGRAPH
0x577B:0xCBFB,	//CJK UNIFIED IDEOGRAPH
0x5773:0xCBFC,	//CJK UNIFIED IDEOGRAPH
0x5774:0xCBFD,	//CJK UNIFIED IDEOGRAPH
0x5762:0xCBFE,	//CJK UNIFIED IDEOGRAPH
0x5768:0xCC40,	//CJK UNIFIED IDEOGRAPH
0x577D:0xCC41,	//CJK UNIFIED IDEOGRAPH
0x590C:0xCC42,	//CJK UNIFIED IDEOGRAPH
0x5945:0xCC43,	//CJK UNIFIED IDEOGRAPH
0x59B5:0xCC44,	//CJK UNIFIED IDEOGRAPH
0x59BA:0xCC45,	//CJK UNIFIED IDEOGRAPH
0x59CF:0xCC46,	//CJK UNIFIED IDEOGRAPH
0x59CE:0xCC47,	//CJK UNIFIED IDEOGRAPH
0x59B2:0xCC48,	//CJK UNIFIED IDEOGRAPH
0x59CC:0xCC49,	//CJK UNIFIED IDEOGRAPH
0x59C1:0xCC4A,	//CJK UNIFIED IDEOGRAPH
0x59B6:0xCC4B,	//CJK UNIFIED IDEOGRAPH
0x59BC:0xCC4C,	//CJK UNIFIED IDEOGRAPH
0x59C3:0xCC4D,	//CJK UNIFIED IDEOGRAPH
0x59D6:0xCC4E,	//CJK UNIFIED IDEOGRAPH
0x59B1:0xCC4F,	//CJK UNIFIED IDEOGRAPH
0x59BD:0xCC50,	//CJK UNIFIED IDEOGRAPH
0x59C0:0xCC51,	//CJK UNIFIED IDEOGRAPH
0x59C8:0xCC52,	//CJK UNIFIED IDEOGRAPH
0x59B4:0xCC53,	//CJK UNIFIED IDEOGRAPH
0x59C7:0xCC54,	//CJK UNIFIED IDEOGRAPH
0x5B62:0xCC55,	//CJK UNIFIED IDEOGRAPH
0x5B65:0xCC56,	//CJK UNIFIED IDEOGRAPH
0x5B93:0xCC57,	//CJK UNIFIED IDEOGRAPH
0x5B95:0xCC58,	//CJK UNIFIED IDEOGRAPH
0x5C44:0xCC59,	//CJK UNIFIED IDEOGRAPH
0x5C47:0xCC5A,	//CJK UNIFIED IDEOGRAPH
0x5CAE:0xCC5B,	//CJK UNIFIED IDEOGRAPH
0x5CA4:0xCC5C,	//CJK UNIFIED IDEOGRAPH
0x5CA0:0xCC5D,	//CJK UNIFIED IDEOGRAPH
0x5CB5:0xCC5E,	//CJK UNIFIED IDEOGRAPH
0x5CAF:0xCC5F,	//CJK UNIFIED IDEOGRAPH
0x5CA8:0xCC60,	//CJK UNIFIED IDEOGRAPH
0x5CAC:0xCC61,	//CJK UNIFIED IDEOGRAPH
0x5C9F:0xCC62,	//CJK UNIFIED IDEOGRAPH
0x5CA3:0xCC63,	//CJK UNIFIED IDEOGRAPH
0x5CAD:0xCC64,	//CJK UNIFIED IDEOGRAPH
0x5CA2:0xCC65,	//CJK UNIFIED IDEOGRAPH
0x5CAA:0xCC66,	//CJK UNIFIED IDEOGRAPH
0x5CA7:0xCC67,	//CJK UNIFIED IDEOGRAPH
0x5C9D:0xCC68,	//CJK UNIFIED IDEOGRAPH
0x5CA5:0xCC69,	//CJK UNIFIED IDEOGRAPH
0x5CB6:0xCC6A,	//CJK UNIFIED IDEOGRAPH
0x5CB0:0xCC6B,	//CJK UNIFIED IDEOGRAPH
0x5CA6:0xCC6C,	//CJK UNIFIED IDEOGRAPH
0x5E17:0xCC6D,	//CJK UNIFIED IDEOGRAPH
0x5E14:0xCC6E,	//CJK UNIFIED IDEOGRAPH
0x5E19:0xCC6F,	//CJK UNIFIED IDEOGRAPH
0x5F28:0xCC70,	//CJK UNIFIED IDEOGRAPH
0x5F22:0xCC71,	//CJK UNIFIED IDEOGRAPH
0x5F23:0xCC72,	//CJK UNIFIED IDEOGRAPH
0x5F24:0xCC73,	//CJK UNIFIED IDEOGRAPH
0x5F54:0xCC74,	//CJK UNIFIED IDEOGRAPH
0x5F82:0xCC75,	//CJK UNIFIED IDEOGRAPH
0x5F7E:0xCC76,	//CJK UNIFIED IDEOGRAPH
0x5F7D:0xCC77,	//CJK UNIFIED IDEOGRAPH
0x5FDE:0xCC78,	//CJK UNIFIED IDEOGRAPH
0x5FE5:0xCC79,	//CJK UNIFIED IDEOGRAPH
0x602D:0xCC7A,	//CJK UNIFIED IDEOGRAPH
0x6026:0xCC7B,	//CJK UNIFIED IDEOGRAPH
0x6019:0xCC7C,	//CJK UNIFIED IDEOGRAPH
0x6032:0xCC7D,	//CJK UNIFIED IDEOGRAPH
0x600B:0xCC7E,	//CJK UNIFIED IDEOGRAPH
0x6034:0xCCA1,	//CJK UNIFIED IDEOGRAPH
0x600A:0xCCA2,	//CJK UNIFIED IDEOGRAPH
0x6017:0xCCA3,	//CJK UNIFIED IDEOGRAPH
0x6033:0xCCA4,	//CJK UNIFIED IDEOGRAPH
0x601A:0xCCA5,	//CJK UNIFIED IDEOGRAPH
0x601E:0xCCA6,	//CJK UNIFIED IDEOGRAPH
0x602C:0xCCA7,	//CJK UNIFIED IDEOGRAPH
0x6022:0xCCA8,	//CJK UNIFIED IDEOGRAPH
0x600D:0xCCA9,	//CJK UNIFIED IDEOGRAPH
0x6010:0xCCAA,	//CJK UNIFIED IDEOGRAPH
0x602E:0xCCAB,	//CJK UNIFIED IDEOGRAPH
0x6013:0xCCAC,	//CJK UNIFIED IDEOGRAPH
0x6011:0xCCAD,	//CJK UNIFIED IDEOGRAPH
0x600C:0xCCAE,	//CJK UNIFIED IDEOGRAPH
0x6009:0xCCAF,	//CJK UNIFIED IDEOGRAPH
0x601C:0xCCB0,	//CJK UNIFIED IDEOGRAPH
0x6214:0xCCB1,	//CJK UNIFIED IDEOGRAPH
0x623D:0xCCB2,	//CJK UNIFIED IDEOGRAPH
0x62AD:0xCCB3,	//CJK UNIFIED IDEOGRAPH
0x62B4:0xCCB4,	//CJK UNIFIED IDEOGRAPH
0x62D1:0xCCB5,	//CJK UNIFIED IDEOGRAPH
0x62BE:0xCCB6,	//CJK UNIFIED IDEOGRAPH
0x62AA:0xCCB7,	//CJK UNIFIED IDEOGRAPH
0x62B6:0xCCB8,	//CJK UNIFIED IDEOGRAPH
0x62CA:0xCCB9,	//CJK UNIFIED IDEOGRAPH
0x62AE:0xCCBA,	//CJK UNIFIED IDEOGRAPH
0x62B3:0xCCBB,	//CJK UNIFIED IDEOGRAPH
0x62AF:0xCCBC,	//CJK UNIFIED IDEOGRAPH
0x62BB:0xCCBD,	//CJK UNIFIED IDEOGRAPH
0x62A9:0xCCBE,	//CJK UNIFIED IDEOGRAPH
0x62B0:0xCCBF,	//CJK UNIFIED IDEOGRAPH
0x62B8:0xCCC0,	//CJK UNIFIED IDEOGRAPH
0x653D:0xCCC1,	//CJK UNIFIED IDEOGRAPH
0x65A8:0xCCC2,	//CJK UNIFIED IDEOGRAPH
0x65BB:0xCCC3,	//CJK UNIFIED IDEOGRAPH
0x6609:0xCCC4,	//CJK UNIFIED IDEOGRAPH
0x65FC:0xCCC5,	//CJK UNIFIED IDEOGRAPH
0x6604:0xCCC6,	//CJK UNIFIED IDEOGRAPH
0x6612:0xCCC7,	//CJK UNIFIED IDEOGRAPH
0x6608:0xCCC8,	//CJK UNIFIED IDEOGRAPH
0x65FB:0xCCC9,	//CJK UNIFIED IDEOGRAPH
0x6603:0xCCCA,	//CJK UNIFIED IDEOGRAPH
0x660B:0xCCCB,	//CJK UNIFIED IDEOGRAPH
0x660D:0xCCCC,	//CJK UNIFIED IDEOGRAPH
0x6605:0xCCCD,	//CJK UNIFIED IDEOGRAPH
0x65FD:0xCCCE,	//CJK UNIFIED IDEOGRAPH
0x6611:0xCCCF,	//CJK UNIFIED IDEOGRAPH
0x6610:0xCCD0,	//CJK UNIFIED IDEOGRAPH
0x66F6:0xCCD1,	//CJK UNIFIED IDEOGRAPH
0x670A:0xCCD2,	//CJK UNIFIED IDEOGRAPH
0x6785:0xCCD3,	//CJK UNIFIED IDEOGRAPH
0x676C:0xCCD4,	//CJK UNIFIED IDEOGRAPH
0x678E:0xCCD5,	//CJK UNIFIED IDEOGRAPH
